Skew,alphStatCov,Dose,Time,Cell,Kurtosis,Date,Variance,Ligand,Mean
10.242557,0,28,0.5,CD8,220.32402,4/19/2019,10210062,WT N-term,3260.2844
7.604557,0,9.333333,0.5,CD8,112.44434,4/19/2019,5186195.5,WT N-term,970.5625
3.337809,0,3.111,0.5,CD8,14.102882,4/19/2019,3253437.2,WT N-term,814.7627
28.824707,0,1.037037,0.5,CD8,962.66736,4/19/2019,14354200,WT N-term,741.3789
2.3331623,0,0.345679,0.5,CD8,11.602348,4/19/2019,590076.5,WT N-term,242.00745
2.2356129,0,0.115226,0.5,CD8,13.618052,4/19/2019,409854.3,WT N-term,139.21838
4.1360464,0,0.038409,0.5,CD8,53.124126,4/19/2019,472638.75,WT N-term,0
1.0230681,0,0.012803,0.5,CD8,4.1473007,4/19/2019,269268.9,WT N-term,11.690308
1.9849083,0,0.004268,0.5,CD8,11.344374,4/19/2019,365374.1,WT N-term,12.242554
7.6413293,0,0.001423,0.5,CD8,144.96129,4/19/2019,569156.56,WT N-term,90.92639
1.28017,0,0.000474,0.5,CD8,5.914466,4/19/2019,333368.6,WT N-term,36.65576
1.3305174,0,84,4,NK,2.1540194,4/19/2019,4173073,H16N N-term,2082.1785
2.338861,0,28,4,NK,8.164473,4/19/2019,5580778.5,H16N N-term,1538.824
1.4948472,0,9.333333,4,NK,2.9146566,4/19/2019,3246373.2,H16N N-term,1225.7576
1.5428963,0,3.111,4,NK,2.342246,4/19/2019,3488439.5,H16N N-term,914.3992
1.1571674,0,1.037037,4,NK,0.77285004,4/19/2019,3824654.2,H16N N-term,740.1448
1.7923044,0,0.345679,4,NK,3.4618764,4/19/2019,3669504.5,H16N N-term,541.48413
1.8813062,0,0.115226,4,NK,3.3475409,4/19/2019,3959764.2,H16N N-term,309.12256
1.5330619,0,0.038409,4,NK,2.2264466,4/19/2019,3471175.5,H16N N-term,457.82495
2.1711943,0,0.012803,4,NK,6.562971,4/19/2019,3183981.5,H16N N-term,126.453125
1.5159589,0,0.004268,4,NK,2.0943089,4/19/2019,2957605.8,H16N N-term,33.25171
1.7141304,0,0.001423,4,NK,2.6049247,4/19/2019,3035807.8,H16N N-term,10.379395
0.94870144,0,0.000474,4,NK,0.7300582,4/19/2019,1747646.1,H16N N-term,0
2.0128398,0,84,4,CD8,6.988866,4/19/2019,2111138.2,H16N N-term,1619.8419
2.6785054,0,28,4,CD8,13.989584,4/19/2019,924853.44,H16N N-term,789.9519
3.3364034,0,9.333333,4,CD8,20.03836,4/19/2019,888673.56,H16N N-term,700.07654
3.978403,0,3.111,4,CD8,27.981073,4/19/2019,932423.44,H16N N-term,604.91516
5.254772,0,1.037037,4,CD8,53.75555,4/19/2019,741265.3,H16N N-term,463.2163
2.1501064,0,0.345679,4,CD8,10.476864,4/19/2019,533131.94,H16N N-term,372.7611
1.5167431,0,0.115226,4,CD8,5.1496506,4/19/2019,389375.5,H16N N-term,269.51648
2.74254,0,0.038409,4,CD8,17.650908,4/19/2019,509434.34,H16N N-term,186.35034
1.1159058,0,0.012803,4,CD8,2.5480971,4/19/2019,315639.38,H16N N-term,0
0.68413574,0,0.004268,4,CD8,1.531426,4/19/2019,290480.3,H16N N-term,120.188965
0.68714696,0,0.001423,4,CD8,0.74162626,4/19/2019,302314.4,H16N N-term,90.41577
39.186474,0,0.000474,4,CD8,1679.1655,4/19/2019,3545606.2,H16N N-term,157.58362
1.0144018,0,84,2,NK,0.21784067,4/19/2019,4841862,H16N N-term,1776.9395
1.6309692,0,28,2,NK,2.9305434,4/19/2019,3581399.2,H16N N-term,1187.5181
1.590679,0,9.333333,2,NK,2.6586409,4/19/2019,3528341.5,H16N N-term,729.21436
1.2319685,0,3.111,2,NK,1.1719661,4/19/2019,2543329.2,H16N N-term,480.53027
1.4588038,0,1.037037,2,NK,2.2327442,4/19/2019,4006738.2,H16N N-term,406.65454
1.5888175,0,0.345679,2,NK,2.193987,4/19/2019,3944895.5,H16N N-term,551.16113
2.0052848,0,0.115226,2,NK,4.873124,4/19/2019,2521069,H16N N-term,0
1.6242354,0,0.038409,2,NK,2.6726904,4/19/2019,2735999.2,H16N N-term,66.40625
1.4920672,0,0.012803,2,NK,1.7875161,4/19/2019,3507908.2,H16N N-term,386.6372
2.33562,0,0.004268,2,NK,7.0494184,4/19/2019,5254727.5,H16N N-term,498.82764
1.6823993,0,0.001423,2,NK,2.7755442,4/19/2019,3471655.2,H16N N-term,177.30884
1.9263365,0,0.000474,2,NK,3.7701921,4/19/2019,4373931.5,H16N N-term,299.7351
5.233542,0,84,2,CD8,60.233814,4/19/2019,1944397.9,H16N N-term,1161.2823
5.2923603,0,28,2,CD8,62.59391,4/19/2019,1155038.6,H16N N-term,584.4037
2.814446,0,9.333333,2,CD8,13.617313,4/19/2019,825413.9,H16N N-term,378.10217
2.5654733,0,3.111,2,CD8,10.876455,4/19/2019,777116.7,H16N N-term,391.12756
3.4532595,0,1.037037,2,CD8,19.212112,4/19/2019,953292.2,H16N N-term,325.7511
2.7234359,0,0.345679,2,CD8,15.133308,4/19/2019,510255.66,H16N N-term,0
1.1882248,0,0.115226,2,CD8,3.0449095,4/19/2019,358605.53,H16N N-term,54.742676
3.2879684,0,0.038409,2,CD8,23.189743,4/19/2019,549979.2,H16N N-term,143.30188
4.2298975,0,0.012803,2,CD8,44.331528,4/19/2019,420434.22,H16N N-term,74.45154
0.834465,0,0.004268,2,CD8,1.2975779,4/19/2019,287249.4,H16N N-term,5.628418
0.5590451,0,0.001423,2,CD8,0.95419955,4/19/2019,310431.25,H16N N-term,9.408081
3.0710435,0,0.000474,2,CD8,19.395445,4/19/2019,475032.97,H16N N-term,57.898804
0.560882,0,84,1,NK,0.21754408,4/19/2019,3089821.5,H16N N-term,1613.3982
1.6996373,0,28,1,NK,2.7826986,4/19/2019,3819191.2,H16N N-term,820.5193
1.2331578,0,9.333333,1,NK,0.9168713,4/19/2019,3938641.5,H16N N-term,674.84644
1.6546887,0,3.111,1,NK,3.625083,4/19/2019,3233805.2,H16N N-term,490.24194
1.4253219,0,1.037037,1,NK,1.7865944,4/19/2019,2723162.8,H16N N-term,245.70776
1.5831972,0,0.345679,1,NK,2.6516027,4/19/2019,3627802.2,H16N N-term,431.25122
1.6678659,0,0.115226,1,NK,3.1769052,4/19/2019,3887094.2,H16N N-term,395.91235
1.791476,0,0.038409,1,NK,3.576808,4/19/2019,3371234.2,H16N N-term,77.17212
4.3758683,0,0.012803,1,NK,30.036995,4/19/2019,5953287,H16N N-term,0.8684082
1.716749,0,0.004268,1,NK,2.452983,4/19/2019,4072798,H16N N-term,10.978516
1.7340801,0,0.001423,1,NK,2.8516693,4/19/2019,4505721,H16N N-term,0
1.5525855,0,0.000474,1,NK,1.8079591,4/19/2019,4938032,H16N N-term,250.84497
1.8814963,0,84,1,CD8,7.1277437,4/19/2019,1670315,H16N N-term,1571.4587
2.7764132,0,28,1,CD8,12.125691,4/19/2019,1581201.4,H16N N-term,922.39014
3.2912588,0,9.333333,1,CD8,15.297371,4/19/2019,1323769.9,H16N N-term,768.0886
4.2235584,0,3.111,1,CD8,29.047031,4/19/2019,1172865.5,H16N N-term,563.5288
3.6831384,0,1.037037,1,CD8,24.326504,4/19/2019,930116.5,H16N N-term,601.9513
4.9066906,0,0.345679,1,CD8,45.96758,4/19/2019,897360.7,H16N N-term,391.53625
2.3988838,0,0.115226,1,CD8,10.859075,4/19/2019,617002.5,H16N N-term,398.16467
2.0301976,0,0.038409,1,CD8,7.769928,4/19/2019,508476.56,H16N N-term,295.74573
5.0111513,0,0.012803,1,CD8,63.362724,4/19/2019,434110.28,H16N N-term,176.46558
2.066845,0,0.004268,1,CD8,10.034928,4/19/2019,374460.38,H16N N-term,140.36084
0.6878516,0,0.001423,1,CD8,0.75123715,4/19/2019,260362.83,H16N N-term,0
5.8244452,0,0.000474,1,CD8,54.18519,4/19/2019,547482.2,H16N N-term,114.38135
1.3818119,0,84,4,NK,3.4691596,4/19/2019,3820938,R38Q N-term,1619.362
1.0124319,0,28,4,NK,0.742162,4/19/2019,3376118.2,R38Q N-term,1554.4568
1.2564905,0,9.333333,4,NK,1.3624864,4/19/2019,4503815,R38Q N-term,1468.0173
1.2088084,0,3.111,4,NK,1.4823146,4/19/2019,4259025.5,R38Q N-term,1312.3801
2.2318203,0,1.037037,4,NK,7.7870016,4/19/2019,6089241,R38Q N-term,1535.0222
1.6564806,0,0.345679,4,NK,3.2590032,4/19/2019,4662178,R38Q N-term,714.28687
2.1799624,0,0.115226,4,NK,7.2679195,4/19/2019,5782213.5,R38Q N-term,674.8943
1.7447556,0,0.038409,4,NK,2.702794,4/19/2019,4640637,R38Q N-term,382.3777
1.793995,0,0.012803,4,NK,3.0458374,4/19/2019,3586764.8,R38Q N-term,62.372314
1.8087962,0,0.004268,4,NK,3.451015,4/19/2019,3743512.2,R38Q N-term,100.97778
1.7032338,0,0.001423,4,NK,2.893806,4/19/2019,4057320.2,R38Q N-term,116.1438
2.058198,0,0.000474,4,NK,5.4001036,4/19/2019,3618652.2,R38Q N-term,0
0.6674108,0,84,4,CD8,-0.71494246,4/19/2019,5492346.5,R38Q N-term,3714.332
1.0896802,0,28,4,CD8,0.74328184,4/19/2019,7695837,R38Q N-term,3168.0679
3.934702,0,9.333333,4,CD8,25.998365,4/19/2019,4445730.5,R38Q N-term,1634.6953
6.3404393,0,3.111,4,CD8,51.82596,4/19/2019,12212924,R38Q N-term,1733.2961
9.613896,0,1.037037,4,CD8,93.930214,4/19/2019,154339740,R38Q N-term,2401.5183
4.0662675,0,0.345679,4,CD8,19.874935,4/19/2019,3793156.8,R38Q N-term,511.73657
3.0475495,0,0.115226,4,CD8,11.006129,4/19/2019,1854261.1,R38Q N-term,298.35364
3.9771483,0,0.038409,4,CD8,18.5259,4/19/2019,1341228.4,R38Q N-term,179.51196
4.2402086,0,0.012803,4,CD8,31.527325,4/19/2019,638955.25,R38Q N-term,0
6.1322117,0,0.004268,4,CD8,58.22525,4/19/2019,917479.1,R38Q N-term,37.185547
2.5253842,0,0.001423,4,CD8,12.78714,4/19/2019,564677.5,R38Q N-term,104.1864
15.712902,0,0.000474,4,CD8,284.7876,4/19/2019,3558682.8,R38Q N-term,127.59985
2.0572517,0,84,2,NK,7.673341,4/19/2019,6632258,R38Q N-term,2242.4622
0.7032995,0,28,2,NK,0.19608831,4/19/2019,3565709.5,R38Q N-term,1643.5779
1.4006153,0,9.333333,2,NK,1.4239149,4/19/2019,5142860,R38Q N-term,1242.011
1.721534,0,3.111,2,NK,3.3094974,4/19/2019,3760379,R38Q N-term,643.5686
1.5041405,0,1.037037,2,NK,2.1235118,4/19/2019,3818356.5,R38Q N-term,408.9485
1.2732323,0,0.345679,2,NK,1.3091927,4/19/2019,3471188.5,R38Q N-term,434.01343
2.3570137,0,0.115226,2,NK,7.4245358,4/19/2019,4543184,R38Q N-term,299.70142
1.6499721,0,0.038409,2,NK,2.293027,4/19/2019,3314658.2,R38Q N-term,101.3291
1.888721,0,0.012803,2,NK,3.4303117,4/19/2019,4284494,R38Q N-term,61.598633
1.65494,0,0.004268,2,NK,2.8860126,4/19/2019,2764142.5,R38Q N-term,0
1.710412,0,0.001423,2,NK,2.7821212,4/19/2019,5129962,R38Q N-term,446.33862
1.6188064,0,0.000474,2,NK,2.9547796,4/19/2019,3785013.8,R38Q N-term,153.78564
1.2657299,0,84,2,CD8,2.0661397,4/19/2019,3867736.2,R38Q N-term,2956.26
1.9210666,0,28,2,CD8,8.012031,4/19/2019,3860488.2,R38Q N-term,1956.832
1.932841,0,9.333333,2,CD8,4.914193,4/19/2019,1529128.6,R38Q N-term,804.1936
4.224337,0,3.111,2,CD8,25.521566,4/19/2019,1335271.8,R38Q N-term,384.662
3.6202176,0,1.037037,2,CD8,16.9077,4/19/2019,1700761.8,R38Q N-term,353.21912
6.80568,0,0.345679,2,CD8,74.424286,4/19/2019,1344676.2,R38Q N-term,378.28882
6.25599,0,0.115226,2,CD8,67.6126,4/19/2019,752322.5,R38Q N-term,106.75427
2.5465457,0,0.038409,2,CD8,6.6525574,4/19/2019,6558505,R38Q N-term,1387.6777
4.844036,0,0.012803,2,CD8,30.919338,4/19/2019,1450821,R38Q N-term,199.84668
5.0508423,0,0.004268,2,CD8,34.141247,4/19/2019,1181592.2,R38Q N-term,123.02771
4.7966814,0,0.001423,2,CD8,32.341076,4/19/2019,878615.44,R38Q N-term,0
3.731045,0,0.000474,2,CD8,21.26904,4/19/2019,621189.44,R38Q N-term,34.597168
1.2371502,0,84,1,NK,3.6538334,4/19/2019,4526086,R38Q N-term,2371.8198
1.4526767,0,28,1,NK,3.085166,4/19/2019,3963926.5,R38Q N-term,2175.584
2.0241413,0,9.333333,1,NK,7.434992,4/19/2019,6110942.5,R38Q N-term,1729.0024
1.5096557,0,3.111,1,NK,2.212947,4/19/2019,4124523.2,R38Q N-term,579.84033
1.6220434,0,1.037037,1,NK,2.299142,4/19/2019,5294326,R38Q N-term,689.7446
1.5768203,0,0.345679,1,NK,2.2169905,4/19/2019,5997602.5,R38Q N-term,728.48584
1.8122047,0,0.115226,1,NK,3.0748878,4/19/2019,4569533,R38Q N-term,457.38965
1.6623285,0,0.038409,1,NK,2.4857707,4/19/2019,3613780.8,R38Q N-term,165.80103
1.594618,0,0.012803,1,NK,1.8694129,4/19/2019,3762718,R38Q N-term,320.35474
1.6543181,0,0.004268,1,NK,2.599512,4/19/2019,3264309.2,R38Q N-term,174.92358
1.7971627,0,0.001423,1,NK,4.32437,4/19/2019,1883557.1,R38Q N-term,37.115967
1.1904341,0,0.000474,1,NK,1.6952157,4/19/2019,1831635.1,R38Q N-term,0
2.2519383,0,84,1,CD8,12.672223,4/19/2019,5051891,R38Q N-term,3035.315
0.7835587,0,28,1,CD8,0.4773004,4/19/2019,4186385.2,R38Q N-term,2739.393
1.967016,0,9.333333,1,CD8,4.647121,4/19/2019,1851171.9,R38Q N-term,826.874
10.38531,0,3.111,1,CD8,154.1269,4/19/2019,1721243.2,R38Q N-term,237.76794
10.953732,0,1.037037,1,CD8,151.73026,4/19/2019,2099680.2,R38Q N-term,328.7229
3.3766088,0,0.345679,1,CD8,15.899492,4/19/2019,668113.44,R38Q N-term,93.59985
1.5565058,0,0.115226,1,CD8,5.8371954,4/19/2019,336273.7,R38Q N-term,75.68787
3.0508053,0,0.038409,1,CD8,20.665445,4/19/2019,414548.28,R38Q N-term,84.59985
1.9355714,0,0.012803,1,CD8,13.586056,4/19/2019,326346.9,R38Q N-term,116.06714
5.748879,0,0.004268,1,CD8,60.64441,4/19/2019,614628.56,R38Q N-term,116.19495
4.4026237,0,0.001423,1,CD8,44.58673,4/19/2019,456411.8,R38Q N-term,62.10547
0.52937627,0,0.000474,1,CD8,1.311666,4/19/2019,244553.33,R38Q N-term,0
0.9856347,0,84,1,NK,1.7916064,4/19/2019,4186832.2,WT N-term,2142.12
1.1994367,0,28,1,NK,1.8046727,4/19/2019,3176131.2,WT N-term,1590.3643
1.4835277,0,9.333333,1,NK,2.1743956,4/19/2019,3172949.5,WT N-term,522.10205
1.5641937,0,3.111,1,NK,2.1754198,4/19/2019,4418547,WT N-term,700.7754
1.9838959,0,1.037037,1,NK,4.361686,4/19/2019,4630187,WT N-term,535.0825
1.5471861,0,0.345679,1,NK,2.428524,4/19/2019,4174944,WT N-term,685.17725
1.8724446,0,0.115226,1,NK,3.5407348,4/19/2019,3262721,WT N-term,142.25
1.9966125,0,0.038409,1,NK,5.3128376,4/19/2019,2506337,WT N-term,0
1.8931875,0,0.012803,1,NK,3.4386964,4/19/2019,3105019,WT N-term,29.294678
2.3189273,0,0.004268,1,NK,6.6737833,4/19/2019,3252125,WT N-term,39.78711
3.3306398,0,0.001423,1,NK,18.3787,4/19/2019,6171794,WT N-term,400.3745
1.7970388,0,0.000474,1,NK,3.0085268,4/19/2019,3988814,WT N-term,161.63867
0.7503174,0,84,1,CD8,0.80070615,4/19/2019,3040869.5,WT N-term,2282.058
1.3191462,0,28,1,CD8,2.76585,4/19/2019,3010789.2,WT N-term,1762.5027
3.4397483,0,9.333333,1,CD8,17.69701,4/19/2019,1299179.8,WT N-term,313.4027
2.902359,0,3.111,1,CD8,14.746473,4/19/2019,740052.25,WT N-term,120.39819
3.2284062,0,1.037037,1,CD8,13.697947,4/19/2019,1377399.1,WT N-term,359.61084
3.0578637,0,0.345679,1,CD8,15.318132,4/19/2019,688370.25,WT N-term,115.423706
2.2692428,0,0.115226,1,CD8,6.2351704,4/19/2019,1026974.3,WT N-term,390.0171
4.934526,0,0.038409,1,CD8,48.430286,4/19/2019,594880.7,WT N-term,101.50403
6.425737,0,0.012803,1,CD8,56.44895,4/19/2019,1208589.2,WT N-term,68.83533
6.597421,0,0.004268,1,CD8,70.53753,4/19/2019,1007052.4,WT N-term,65.4093
5.4907928,0,0.001423,1,CD8,55.712833,4/19/2019,579277.8,WT N-term,28.6427
3.2665818,0,0.000474,1,CD8,19.650328,4/19/2019,436688.62,WT N-term,0
1.2475767,0,84,4,NK,1.4401655,4/19/2019,4565550.5,R38Q/H16N,1124.302
1.4800462,0,28,4,NK,1.5259404,4/19/2019,5080464,R38Q/H16N,758.14575
1.6449132,0,9.333333,4,NK,3.0217443,4/19/2019,3933676.8,R38Q/H16N,395.89722
1.7983003,0,3.111,4,NK,3.7917647,4/19/2019,4420183.5,R38Q/H16N,528.2888
2.094415,0,1.037037,4,NK,5.2357626,4/19/2019,4379270,R38Q/H16N,284.51758
1.537932,0,0.345679,4,NK,1.9360743,4/19/2019,4224996.5,R38Q/H16N,488.2942
1.832818,0,0.115226,4,NK,3.4532194,4/19/2019,3904938,R38Q/H16N,218.33228
2.0180414,0,0.038409,4,NK,4.777418,4/19/2019,3708571.2,R38Q/H16N,156.42676
1.8512502,0,0.012803,4,NK,4.368089,4/19/2019,2662213,R38Q/H16N,0
1.3495102,0,0.004268,4,NK,1.1415639,4/19/2019,5264463,R38Q/H16N,613.08276
1.6740595,0,0.001423,4,NK,2.250227,4/19/2019,5020163,R38Q/H16N,275.91772
1.8864453,0,0.000474,4,NK,3.7831163,4/19/2019,4375088.5,R38Q/H16N,134.47705
2.2492998,0,84,4,CD8,7.506096,4/19/2019,1798115.4,R38Q/H16N,879.31213
4.120864,0,28,4,CD8,28.35031,4/19/2019,809278.94,R38Q/H16N,225.81274
6.0216146,0,9.333333,4,CD8,68.51641,4/19/2019,739532.2,R38Q/H16N,126.78491
3.543492,0,3.111,4,CD8,28.899847,4/19/2019,521660.28,R38Q/H16N,155.54712
1.1670029,0,1.037037,4,CD8,3.0902133,4/19/2019,335414.5,R38Q/H16N,127.076416
2.4997718,0,0.345679,4,CD8,15.269833,4/19/2019,362154.03,R38Q/H16N,92.00659
4.053923,0,0.115226,4,CD8,37.027447,4/19/2019,459640.03,R38Q/H16N,105.24841
1.2834433,0,0.038409,4,CD8,4.8586383,4/19/2019,292356.22,R38Q/H16N,117.466064
5.3985724,0,0.012803,4,CD8,77.71617,4/19/2019,375074.7,R38Q/H16N,11.12915
18.031187,0,0.004268,4,CD8,450.1022,4/19/2019,916395.2,R38Q/H16N,6.836792
1.7612658,0,0.001423,4,CD8,10.852183,4/19/2019,295228.25,R38Q/H16N,42.70935
12.952447,0,0.000474,4,CD8,259.89426,4/19/2019,873674.25,R38Q/H16N,0
1.5073824,0,84,2,NK,2.6579275,4/19/2019,3404810.8,R38Q/H16N,865.4563
1.6277726,0,28,2,NK,3.5441523,4/19/2019,3408582.2,R38Q/H16N,714.9011
1.4594634,0,9.333333,2,NK,2.0079827,4/19/2019,3345442.2,R38Q/H16N,446.29712
1.8095982,0,3.111,2,NK,3.6884007,4/19/2019,3377053.8,R38Q/H16N,311.09302
2.1273577,0,1.037037,2,NK,5.4392996,4/19/2019,3881433.8,R38Q/H16N,254.04736
1.7039535,0,0.345679,2,NK,4.2755084,4/19/2019,2473083.8,R38Q/H16N,183.55786
1.7704434,0,0.115226,2,NK,4.3523364,4/19/2019,2599401.5,R38Q/H16N,223.25293
2.0278971,0,0.038409,2,NK,7.136923,4/19/2019,2242288,R38Q/H16N,39.90503
1.7725568,0,0.012803,2,NK,4.054468,4/19/2019,2868115.2,R38Q/H16N,0
1.8237721,0,0.004268,2,NK,4.5373435,4/19/2019,2617488.2,R38Q/H16N,171.41748
1.8653729,0,0.001423,2,NK,3.5527663,4/19/2019,3648670,R38Q/H16N,227.28345
2.2738948,0,0.000474,2,NK,5.6734,4/19/2019,4283139,R38Q/H16N,258.61133
2.0762246,0,84,2,CD8,6.702567,4/19/2019,1027860.06,R38Q/H16N,650.83167
5.260976,0,28,2,CD8,47.5524,4/19/2019,965875.94,R38Q/H16N,342.93848
2.0022862,0,9.333333,2,CD8,9.659924,4/19/2019,386315.25,R38Q/H16N,152.52722
0.6923313,0,3.111,2,CD8,1.7870455,4/19/2019,280182.44,R38Q/H16N,77.71948
2.336539,0,1.037037,2,CD8,17.871494,4/19/2019,337689.53,R38Q/H16N,54.409668
6.2557044,0,0.345679,2,CD8,112.43306,4/19/2019,446717.03,R38Q/H16N,108.753296
4.2371616,0,0.115226,2,CD8,39.29768,4/19/2019,487210.44,R38Q/H16N,109.817505
4.3182435,0,0.038409,2,CD8,46.045406,4/19/2019,453947.22,R38Q/H16N,177.1466
1.8565276,0,0.012803,2,CD8,12.414003,4/19/2019,367071.62,R38Q/H16N,148.9314
3.5388644,0,0.004268,2,CD8,29.857956,4/19/2019,462058.53,R38Q/H16N,141.95288
17.882277,0,0.001423,2,CD8,410.62326,4/19/2019,1568348,R38Q/H16N,214.974
1.4408737,0,0.000474,2,CD8,5.85439,4/19/2019,322783.62,R38Q/H16N,0
1.3042694,0,84,1,NK,0.9823241,4/19/2019,6564433,R38Q/H16N,1270.5186
1.6967907,0,28,1,NK,2.577979,4/19/2019,5222030.5,R38Q/H16N,694.62256
1.7232589,0,9.333333,1,NK,2.366674,4/19/2019,6058878.5,R38Q/H16N,518.4204
1.4093548,0,3.111,1,NK,1.6360765,4/19/2019,3938259,R38Q/H16N,228.0564
1.5385445,0,1.037037,1,NK,1.8810968,4/19/2019,5188667,R38Q/H16N,447.10303
1.8604729,0,0.345679,1,NK,3.2276435,4/19/2019,4293180,R38Q/H16N,118.140625
1.7878984,0,0.115226,1,NK,2.7975183,4/19/2019,4646854.5,R38Q/H16N,265.1958
2.0752547,0,0.038409,1,NK,4.5215635,4/19/2019,3688734.8,R38Q/H16N,41.619873
1.5433882,0,0.012803,1,NK,2.0360775,4/19/2019,3970705,R38Q/H16N,0
2.1626127,0,0.004268,1,NK,5.347334,4/19/2019,6825298.5,R38Q/H16N,309.35938
2.311349,0,0.001423,1,NK,8.283605,4/19/2019,5292156.5,R38Q/H16N,319.98633
1.6509011,0,0.000474,1,NK,2.30367,4/19/2019,4391998,R38Q/H16N,109.92407
2.0743427,0,84,1,CD8,6.110574,4/19/2019,1003017.7,R38Q/H16N,522.7988
13.460108,0,28,1,CD8,203.63939,4/19/2019,6350443.5,R38Q/H16N,357.29248
1.8561937,0,9.333333,1,CD8,7.364134,4/19/2019,379051.16,R38Q/H16N,74.217285
1.6204312,0,3.111,1,CD8,4.784189,4/19/2019,372124.03,R38Q/H16N,59.822266
3.0768375,0,1.037037,1,CD8,23.436098,4/19/2019,430707.66,R38Q/H16N,10.299683
0.56523514,0,0.345679,1,CD8,0.65006495,4/19/2019,267970.53,R38Q/H16N,29.00354
0.54841137,0,0.115226,1,CD8,0.8660836,4/19/2019,291413.53,R38Q/H16N,16.698608
4.331283,0,0.038409,1,CD8,34.30531,4/19/2019,535682.6,R38Q/H16N,8.708496
3.6617622,0,0.012803,1,CD8,33.223656,4/19/2019,485294.12,R38Q/H16N,76.19763
4.85127,0,0.004268,1,CD8,27.708796,4/19/2019,1248287,R38Q/H16N,151.3529
0.7616667,0,0.001423,1,CD8,0.73851275,4/19/2019,220233.33,R38Q/H16N,0
2.2169256,0,0.000474,1,CD8,9.955033,4/19/2019,506163.47,R38Q/H16N,82.40881
1.3187934,0,84,0.5,NK,1.2130456,4/19/2019,6573361,R38Q/H16N,1446.0732
1.5839074,0,28,0.5,NK,2.694497,4/19/2019,6447061.5,R38Q/H16N,1048.3486
1.2521485,0,9.333333,0.5,NK,0.6125505,4/19/2019,5087146,R38Q/H16N,671.6323
1.3842634,0,3.111,0.5,NK,1.6402283,4/19/2019,6168071.5,R38Q/H16N,634.6572
1.948051,0,1.037037,0.5,NK,3.8620243,4/19/2019,3650868,R38Q/H16N,0
1.9070946,0,0.345679,0.5,NK,5.225233,4/19/2019,2887884.8,R38Q/H16N,91.163086
1.5053723,0,0.115226,0.5,NK,1.6523762,4/19/2019,3230648,R38Q/H16N,8.956299
1.4480215,0,0.038409,0.5,NK,1.3980308,4/19/2019,4072956.2,R38Q/H16N,202.76758
2.0403998,0,0.012803,0.5,NK,4.877499,4/19/2019,3688448.8,R38Q/H16N,38.898193
1.7334924,0,0.004268,0.5,NK,2.7549663,4/19/2019,4423814.5,R38Q/H16N,284.5664
1.9797599,0,0.001423,0.5,NK,3.5863838,4/19/2019,3869750.8,R38Q/H16N,36.47461
1.5217565,0,0.000474,0.5,NK,1.7236624,4/19/2019,5096393.5,R38Q/H16N,424.31934
2.4021492,0,84,0.5,CD8,10.249935,4/19/2019,1199066.9,R38Q/H16N,622.681
3.086288,0,28,0.5,CD8,11.58682,4/19/2019,1245654.8,R38Q/H16N,407.1704
1.8243935,0,9.333333,0.5,CD8,6.872863,4/19/2019,381724.16,R38Q/H16N,74.6084
1.1792215,0,3.111,0.5,CD8,4.1449137,4/19/2019,342907.25,R38Q/H16N,99.88635
1.0142761,0,1.037037,0.5,CD8,2.8964176,4/19/2019,297570.8,R38Q/H16N,6.7651367
4.6104608,0,0.345679,0.5,CD8,40.95653,4/19/2019,503471.5,R38Q/H16N,57.463013
2.8221834,0,0.115226,0.5,CD8,18.147018,4/19/2019,368025.66,R38Q/H16N,63.111206
3.7769434,0,0.038409,0.5,CD8,21.409204,4/19/2019,709705.06,R38Q/H16N,203.16492
0.6635415,0,0.012803,0.5,CD8,1.1917267,4/19/2019,260791.58,R38Q/H16N,61.25598
2.2724137,0,0.004268,0.5,CD8,10.903148,4/19/2019,363010.03,R38Q/H16N,110.46875
8.766635,0,0.001423,0.5,CD8,109.77021,4/19/2019,759378.94,R38Q/H16N,111.33179
0.869847,0,0.000474,0.5,CD8,2.4456148,4/19/2019,248221.8,R38Q/H16N,0
1.0714784,0,84,4,NK,0.86199474,5/2/2019,2630669,WT N-term,1329.5974
1.2605302,0,28,4,NK,3.4058175,5/2/2019,2430764.5,WT N-term,1378.5413
1.5412415,0,9.333333,4,NK,3.3481874,5/2/2019,2541514,WT N-term,1347.738
1.2229558,0,3.111,4,NK,1.5034385,5/2/2019,2805593.2,WT N-term,1037.9104
1.6435369,0,1.037037,4,NK,3.4794846,5/2/2019,3134236.2,WT N-term,824.8943
1.6348802,0,0.345679,4,NK,3.8410964,5/2/2019,2402807.2,WT N-term,354.53394
1.8718092,0,0.115226,4,NK,4.5306387,5/2/2019,2932195.5,WT N-term,319.87842
1.7149572,0,0.038409,4,NK,4.2414184,5/2/2019,2235360.8,WT N-term,189.4685
1.7185905,0,0.012803,4,NK,3.3170724,5/2/2019,2538553,WT N-term,244.9878
1.3242027,0,0.004268,4,NK,2.2972412,5/2/2019,1615041,WT N-term,0
1.6960809,0,0.001423,4,NK,3.8223395,5/2/2019,1978242.4,WT N-term,247.37573
1.2253587,0,0.000474,4,NK,1.1537042,5/2/2019,2337264.2,WT N-term,30.901367
1.165348,0,84,4,CD8,1.8000879,5/2/2019,3860215,WT N-term,2333.622
1.3030411,0,28,4,CD8,2.8643131,5/2/2019,2923208,WT N-term,1891.6056
